BD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
2224.99,5.684666666666668,11.358333333333334,9.658,19.677,89.12,1991.03,90.50833333333333,103.0
2225.29,5.5885,11.568,7.34575,18.776,90.46375,1990.6075,90.6045,107.0
2225.4,6.042999999999999,11.54,8.040666666666667,18.475666666666665,91.11933333333332,1991.27,90.15,126.0
2225.47,6.239,11.573333333333332,8.013666666666667,18.475666666666665,90.28,1990.5966666666664,89.954,127.0
2226.54,10.152529411764704,11.49105882352941,13.612823529411765,16.073,91.88764705882352,2005.6482352941173,89.96347058823528,136.0
2226.64,9.333375,11.4953125,12.818125,16.073,91.3024375,2005.106875,90.782625,119.0
2226.66,9.438166666666666,11.504166666666668,12.7665,16.073,92.31541666666668,2005.7966666666669,90.67783333333334,125.0
2226.71,10.170375,11.491,12.5721875,16.073,92.2994375,2005.910625,89.945625,110.0
2226.74,10.351857142857142,11.486928571428573,12.710107142857142,4.723,92.08146428571428,2005.62,89.76417857142857,113.0
2226.81,10.463222222222225,11.48337037037037,12.918851851851851,4.723,92.22811111111112,2005.46,89.65281481481482,111.0
2226.83,10.372037037037035,11.47848148148148,12.488481481481482,4.723,91.48355555555555,2005.4574074074076,89.74403703703703,121.0
2226.87,10.418576923076923,11.492730769230768,12.953692307692307,4.723,91.55565384615385,2005.592307692308,89.69746153846154,115.0
2226.89,10.460384615384616,11.47226923076923,12.448807692307692,4.723,91.54442307692308,2005.2853846153848,89.6556923076923,113.0
2226.91,10.332592592592594,11.492037037037038,12.951074074074072,4.723,92.28622222222222,2005.131111111111,89.78344444444444,115.0
2226.94,10.215148148148147,11.49162962962963,12.869148148148147,4.723,92.01111111111112,2005.716296296296,89.90088888888889,121.0
2226.96,10.010222222222223,11.48225925925926,13.409814814814816,4.723,91.24074074074076,2005.5440740740744,90.10585185185184,109.0
2226.98,9.95,11.48774074074074,13.29237037037037,4.723,92.04255555555557,2005.455555555556,90.16603703703704,109.0
2227.02,9.84348148148148,11.498851851851851,13.286555555555555,4.723,91.91792592592591,2005.461111111111,90.27248148148148,107.26119470659563
2227.04,9.818107142857142,11.492,12.695107142857143,4.723,91.90242857142856,2004.5671428571427,90.29785714285715,109.0
2227.12,9.467133333333331,11.482466666666664,13.326333333333334,4.723,91.41046666666666,2005.4606666666664,90.64886666666666,119.0
2227.14,9.6234,11.5134,13.2038,4.723,91.9184,2005.1426666666664,90.4926,115.0
2227.17,9.38,11.493821428571428,13.178035714285716,4.723,91.77178571428573,2005.845,90.73596428571427,111.0
2227.19,9.337076923076925,11.4755,13.184615384615386,4.723,91.2883076923077,2005.055769230769,90.77884615384616,115.0
2227.22,8.828411764705882,11.486647058823529,13.80205882352941,4.723,91.80723529411765,2005.5070588235296,91.2875294117647,112.0
2227.35,8.831846153846154,11.50253846153846,13.105538461538462,4.723,91.67246153846152,2005.6753846153845,91.28415384615384,117.0
2227.48,8.352,11.470999999999998,13.0115,4.723,92.18525,2005.9291666666663,91.76408333333336,103.0
2227.6,9.235692307692307,11.477692307692308,12.504461538461538,4.723,91.62615384615384,2005.5561538461536,90.8803076923077,121.0
2227.64,9.3768,11.4706,13.6412,4.723,92.4312,2006.332,90.7392,132.0
2227.73,9.58711111111111,11.464888888888888,13.25422222222222,4.723,92.46144444444444,2005.8044444444447,90.52888888888889,124.0
2227.79,9.709833333333334,11.439,12.473166666666666,4.723,92.03483333333332,2005.58,90.40616666666666,133.0
2227.9,9.90775,11.47475,12.76525,2.451,92.324,2006.155,90.20825,124.0
2227.98,10.26375,11.49225,13.8105,2.451,91.548,2007.5225,89.85225,123.0
2228.2,9.801333333333332,11.433,11.288333333333334,2.451,92.62833333333332,2005.5,90.31466666666664,117.63309984934581
2228.46,10.071333333333332,11.400333333333334,9.642,2.451,91.61433333333332,2006.02,90.04466666666667,115.0
2228.62,10.48975,11.41475,9.19075,2.451,91.5605,2004.965,89.62625,121.0
2228.74,10.687,11.392,8.817499999999999,2.451,92.7385,2005.62,89.429,111.0
2228.93,11.2255,11.423,10.8485,8.468,91.442,2004.43,88.8905,96.0
2229.23,11.093666666666666,11.509,7.717666666666666,8.468,93.75266666666666,2006.21,89.02233333333334,86.0
2229.35,11.1874,11.4946,8.6918,8.468,91.912,2005.692,88.9286,87.0
2254.49,7.128,11.357333333333337,11.703,9.551,92.0815,1986.611666666667,91.1795,103.0
2254.6,7.623166666666666,11.339666666666666,12.526833333333334,9.551,92.81466666666668,1986.9066666666668,90.68433333333331,100.0
2254.89,8.869333333333332,11.368333333333334,14.358333333333334,9.551,92.78966666666668,1988.53,89.438,98.0
2254.93,9.4548,11.3894,14.2082,9.148,93.0344,1987.496,88.853,92.0
2368.9,3.547,11.951,14.648,19.12,91.409,2046.17,100.959,135.0
