MD,TVD,RPMA,WOBA,ROPA
1660.7,1599.43,50.93,3.48,15.3
1660.8,1599.52,50.09,3.55,15.3
1660.9,1599.62,51.37,3.5,15.3
1661.0,1599.71,51.15,3.54,15.3
1661.1,1599.81,50.4,3.85,15.3
1661.2,1599.9,51.04,3.77,16.85
1661.3,1599.99,50.97,3.62,16.85
1661.4,1600.09,50.23,3.42,16.85
1661.5,1600.18,51.07,3.27,16.85
1661.6,1600.28,50.92,4.17,16.85
1661.7,1600.37,50.45,3.58,16.09
1661.8,1600.47,50.99,3.56,16.09
1661.9,1600.56,51.13,3.08,16.09
1662.0,1600.66,50.22,3.62,16.09
1662.1,1600.75,50.34,3.99,16.09
1662.2,1600.84,51.18,4.27,17.84
1662.3,1600.94,51.11,4.36,17.84
1662.4,1601.03,50.21,5.05,17.84
1662.5,1601.13,51.24,3.31,17.84
1662.6,1601.22,50.29,3.22,17.84
1662.7,1601.32,50.67,3.61,17.67
1662.8,1601.41,51.31,3.7,17.67
