MD,TVD,RPMA,WOBA,ROPA
2996.243,2670.7432,259.82,3.2528946,4.97
2996.251,2795.6917,139.0,9.401784,3.16
2996.293,2670.7944,259.82,3.2528946,4.97
2996.301,2795.713,139.0,9.401784,3.16
2996.318,2670.8118,259.82,3.2528946,4.97
2996.327,2541.0317,170.0,18.257093,35.44824
2996.343,2670.8362,259.82,3.2528946,4.97
2996.351,2795.7441,139.0,9.401784,3.16
2996.401,2795.7773,139.0,9.401784,3.16
2996.418,2670.8901,259.82,3.2528946,4.97
2996.426,2795.7861,139.0,9.401784,3.16
2996.427,2541.0317,170.0,18.257093,35.44824
2996.443,2670.912,259.82,3.2528946,4.97
2996.451,2795.802,139.0,9.401784,3.16
2996.468,2670.9304,259.82,3.2528946,4.97
2996.476,2795.816,139.0,9.401784,3.16
2996.477,2541.1072,169.57,18.320597,35.637215
2996.493,2670.9587,259.82,3.2528946,4.97
2996.501,2795.8315,139.0,9.401784,3.16
2996.518,2670.9783,259.82,3.2528946,4.97
2996.526,2795.8406,139.0,9.401784,3.16
2996.543,2670.9978,259.82,3.2528946,4.97
2996.577,2541.1072,169.57,18.320597,35.637215
2996.593,2671.037,259.82,3.2528946,4.97
2996.601,2795.891,139.0,9.401784,3.16
2996.618,2671.059,259.82,3.2528946,4.97
2996.626,2795.9016,139.0,9.401784,3.16
2996.627,2541.1072,169.57,18.320597,35.637215
2996.643,2671.0688,259.82,3.2528946,4.97
2996.668,2671.0935,259.82,3.2528946,4.97
2996.693,2671.1155,259.82,3.2528946,4.97
2996.701,2795.9453,139.0,9.401784,3.16
2996.718,2671.1309,259.82,3.2528946,4.97
2996.726,2795.9612,139.0,9.401784,3.16
2996.743,2671.1448,259.82,3.2528946,4.97
2996.768,2671.1646,259.82,3.2528946,4.97
2996.777,2541.2202,168.855,18.28204,36.01212
2996.793,2671.1865,259.82,3.2528946,4.97
2996.801,2795.9958,139.0,9.401784,3.16
2996.818,2671.2083,259.82,3.2528946,4.97
2996.826,2796.012,139.0,9.401784,3.16
2996.827,2541.2578,169.23,18.143694,35.786568
2996.843,2671.2234,259.82,3.2528946,4.97
2996.851,2796.026,139.0,9.401784,3.16
2996.868,2671.2527,259.82,3.2528946,4.97
2996.876,2796.0503,139.0,9.401784,3.16
2996.901,2796.0625,139.0,9.401784,3.16
2996.918,2671.2944,259.82,3.2528946,4.97
2996.926,2796.0679,139.0,9.401784,3.16
2996.968,2671.332,259.82,3.2528946,4.97
2996.976,2796.1055,137.0,9.151953,4.855
2996.977,2541.3335,170.0,17.944115,35.411663
2996.993,2671.9817,258.3,3.237599,4.92
2997.026,2796.129,135.0,8.9021225,6.55
2997.043,2671.397,256.78,3.2223034,4.87
2997.051,2796.143,135.0,8.9021225,6.55
2997.052,2541.3335,170.0,17.944115,35.411663
2997.068,2671.4106,256.78,3.2223034,4.87
2997.093,2671.4363,256.78,3.2223034,4.87
2997.118,2671.4558,256.78,3.2223034,4.87
2997.143,2671.4714,256.78,3.2223034,4.87
2997.151,2796.2014,135.0,8.9021225,6.55
2997.168,2671.4902,256.78,3.2223034,4.87
2997.193,2671.5146,256.78,3.2223034,4.87
2997.218,2671.5269,256.78,3.2223034,4.87
2997.243,2671.549,256.78,3.2223034,4.87
2997.251,2796.2634,135.0,8.9021225,6.55
2997.268,2671.5662,256.78,3.2223034,4.87
2997.293,2671.593,256.78,3.2223034,4.87
2997.302,2541.484,169.52,17.508665,33.793175
2997.318,2671.6125,256.78,3.2223034,4.87
2997.326,2796.295,135.0,8.9021225,6.55
2997.343,2671.6355,256.78,3.2223034,4.87
2997.368,2671.6519,256.78,3.2223034,4.87
2997.376,2796.3281,135.0,8.9021225,6.55
2997.393,2671.6714,256.78,3.2223034,4.87
2997.401,2796.3406,135.0,8.9021225,6.55
2997.402,2541.5593,169.0,17.42702,33.55543
